h1,h2,h3,h4,h5,h6,h7,h8,h9,h10,h11,h12,h13,h14,h15,h16,h17,h18,h19,h20,h21,h22,h23,h24,h25,h26,h27,h28,h29,h30,h31,h32,h33,h34,h35,h36,h37,h38,h39,h40,h41,h42,h43,h44,h45,h46,h47,h48,label
0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,28.242,71.758,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,45.352,54.648,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,50,50,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
0,0,0,0,0,79.55,20.45,0,0,0,0,0,0,0,0,8.9585,70.592,20.45,0,0,0,0,0,0,8.9585,11.491,0,63.169,16.381,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
0,0,0,0,0,80.922,19.078,0,0,0,0,0,0,0,0,13.674,67.248,19.078,0,0,0,0,0,0,10.177,8.9013,0,70.745,10.177,0,0,0,0,0.66154,0.015385,0.10769,0.12308,0.092308,0,0,1,0,0,0,0,1,0,0,0
0,0,0,0,0,71.295,28.705,0,0,0,0,0,0,0,0,0,81.781,18.219,0,0,0,0,0,10.487,0,18.219,0,71.295,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
0,0,0,0,32.113,52.343,15.544,0,0,0,0,0,0,0,9.0531,5.1272,60.115,21.952,0,3.7522,0,0,3.7522,7.7722,0,7.7722,0,52.343,9.0531,19.308,0,0,0,0.028571,0,0.014286,0.014286,0.94286,0,0,1,0,0,0,0,1,0,0,0
0,0,0,0,21.593,47.445,30.962,0,0,0,0,0,0,0,7.1131,0,54.558,23.849,0,14.48,0,0,14.48,7.1131,0,23.849,0,47.445,7.1131,0,0,0,0,0.014286,0,0,0.042857,0.94286,0,0,1,0,0,0,0,1,0,0,0
0,0,0,0,9.0514,67.027,23.922,0,0,0,0,0,0,0,0,6.9229,60.104,23.922,0,9.0514,0,0,9.0514,0,6.9229,16.999,0,67.027,0,0,0,0,0,0.96512,0.011628,0,0.023256,0,0,0,1,0,0,0,0,1,0,0,0
