h1,h2,h3,h4,h5,h6,h7,h8,h9,h10,h11,h12,h13,h14,h15,h16,h17,h18,h19,h20,h21,h22,h23,h24,h25,h26,h27,h28,h29,h30,h31,h32,h33,h34,h35,h36,h37,h38,h39,h40,h41,h42,h43,h44,h45,h46,h47,h48,label
0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,33.333,33.333,33.333,0,0,0,0,0,0,0,0,33.333,66.667,0,0,0,0,0,0,0,0,0,100,0,0,100,0,0,0,0,100,0,0,0
0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,19.543,35.002,45.455,0,0,0,0,0,0,0,0,35.002,32.499,32.499,0,0,0,0,0,0,0,0,100,0,0,100,0,0,0,0,100,0,0,0
0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,47.97,4.0593,47.97,0,0,0,0,0,0,0,0,4.0593,52.03,43.911,0,0,0,0,0,0,0,0,100,0,0,100,0,0,0,0,100,0,0,0
0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,5.7662,5.7662,88.468,0,0,0,0,0,0,0,0,5.7662,52.883,41.351,0,0,0,0,0,0,0,0,100,0,0,100,0,0,0,0,100,0,0,0
0,0,0,0,0,100,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,100,0,0,100,0,0,0,0,100,0,0,0
0,0,0,0,12.169,52.619,35.212,0,0,0,0,0,0,0,20.872,31.747,14.34,33.041,0,0,0,0,0,0,35.212,12.169,17.407,8.7037,14.34,12.169,0,0,0,0,0,0,19.186,80.814,0,0,100,0,0,0,0,100,0,0,0
0,0,0,0,0,74.453,25.547,0,0,0,0,0,0,0,0,29.076,41.849,29.076,0,0,0,0,0,0,0,25.547,29.076,32.604,0,12.773,0,0,0,31.624,5.1282,10.256,29.915,23.077,0,0,100,0,0,0,0,100,0,0,0
0,0,0,0,8.2539,70.887,20.859,0,0,0,0,0,0,0,8.2539,27.452,37.081,27.213,0,0,0,0,0,0,20.859,0,14.846,56.04,0,8.2539,0,0,0,39.85,4.5113,13.534,22.556,19.549,0,0,100,0,0,0,0,100,0,0,0
0,0,0,8.0929,14.585,44.173,33.149,0,0,0,0,0,0,0,22.678,18.564,20.029,30.636,8.0929,0,0,0,0,0,33.149,8.0929,8.0929,27.987,0,14.585,0,8.0929,0,0,0,0,0,100,0,0,100,0,0,0,0,100,0,0,0
0,12.759,0,6.3675,0,80.874,0,0,0,0,0,0,0,0,6.3675,17.458,41.283,6.3675,11.067,0,0,17.458,4.6991,12.759,0,23.825,11.067,28.524,12.759,0,0,6.3675,0,0,0,0,0,100,0,0,100,0,0,0,0,100,0,0,0
0,7.1623,0,7.1623,8.0613,65.476,12.138,0,0,0,0,0,0,0,8.0613,4.0766,34.632,24.276,14.63,0,0,14.325,7.4674,7.1623,12.138,8.0613,7.4674,42.48,0,8.0613,0,7.1623,0,47.541,4.0984,7.377,22.131,18.852,0,0,100,0,0,0,0,100,0,0,0
0,0,0,3.3225,3.2302,85.752,7.695,0,0,0,0,0,0,0,11.017,16.054,50.757,14.248,7.9234,0,0,0,4.601,0,7.695,6.5526,23.978,50.621,0,3.2302,0,3.3225,0,94.068,0,1.6949,0,4.2373,0,0,100,0,0,0,0,100,0,0,0
